code,name,lat,long,tambon,amphoe,province,basin,sub_basin
FOP061,บ้านคลองวาย หมู่ที่ 7,9.368531,98.86746,ตะกุกเหนือ,วิภาวดี,สุราษฎร์ธานี,ภาคใต้ฝั่งตะวันออกตอนบน,คลองพุมดวงตอนล่าง
FOP062,บ้านคลองใส หมู่ที่ 8,9.314682,98.88985,ตะกุกเหนือ,วิภาวดี,สุราษฎร์ธานี,ภาคใต้ฝั่งตะวันออกตอนบน,คลองพุมดวงตอนล่าง
FOP063,บ้านคลองมุย หมู่ที่ 13,9.252886,98.85421,ตะกุกเหนือ,วิภาวดี,สุราษฎร์ธานี,ภาคใต้ฝั่งตะวันออกตอนบน,คลองพุมดวงตอนล่าง
GLF001,ป้อมพระจุลจอมเกล้า,13.57379,100.57397,แหลมฟ้าผ่า,พระสมุทรเจดีย์,สมุทรปราการ,เจ้าพระยา,ที่ราบแม่น้ำเจ้าพระยา
HCTT,อบต.หนองหล่ม,18.336287,99.39988,หนองหล่ม,ห้างฉัตร,ลำปาง,วัง,แม่น้ำวังตอนกลางส่วนที่ 2
HDA001,ปตร.หันตรา,14.374549,100.58436,บ้านเกาะ,พระนครศรีอยุธยา,พระนครศรีอยุธยา,ป่าสัก,แม่น้ำป่าสักตอนล่างส่วนที่ 2
HDA002,ปตร.กระมัง (ปากคลองข้าวเม่า),14.355069,100.58359,หัวรอ,พระนครศรีอยุธยา,พระนครศรีอยุธยา,เจ้าพระยา,ที่ราบแม่น้ำเจ้าพระยา
HDA003,ปตร.กลางคลองข้าวเม่า (วัดกระสังข์),14.357301,100.60567,หันตรา,พระนครศรีอยุธยา,พระนครศรีอยุธยา,เจ้าพระยา,ที่ราบแม่น้ำเจ้าพระยา
HDA004,คลองช่องสะเดา,14.344739,100.670074,อุทัย,อุทัย,พระนครศรีอยุธยา,เจ้าพระยา,ที่ราบแม่น้ำเจ้าพระยา
HDA005,วัดขนอนใต้,14.288234,100.61133,บ้านกรด,บางปะอิน,พระนครศรีอยุธยา,เจ้าพระยา,ที่ราบแม่น้ำเจ้าพระยา
HIKT,อบต.ห้วยคต,15.303619,99.60949,ห้วยคต,ห้วยคต,อุทัยธานี,ท่าจีน,ที่ราบแม่น้ำท่าจีน
HJRN1,อบต.หงษ์เจริญ,10.779725,99.19106,หงษ์เจริญ,ท่าแซะ,ชุมพร,ภาคใต้ฝั่งตะวันออกตอนบน,คลองท่าตะเภา ( ลุ่มน้ำสาขา )
HKNL,ทต.หนองเลิง,18.339142,103.39767,หนองเลิง,เมืองบึงกาฬ,บึงกาฬ,โขงตะวันออกเฉียงเหนือ,ห้วยคอง
HKTG,อบต.ศรีมงคล,14.0227165,99.19148,ศรีมงคล,ไทรโยค,กาญจนบุรี,แม่กลอง,แม่น้ำแควน้อยตอนล่างส่วนที่ 2
HNCG,ทต.ปากน้ำ,9.946523,98.59519,ปากน้ำ,เมืองระนอง,ระนอง,ภาคใต้ฝั่งตะวันตก,ภาคใต้ฝั่งตะวันตกตอนบน
HNKA,ทต.หันคา,14.969654,100.01036,หันคา,หันคา,ชัยนาท,ท่าจีน,ที่ราบแม่น้ำท่าจีน
HNRE,อบต.ท่ากระดาน,13.669304,101.5921,ท่ากระดาน,สนามชัยเขต,ฉะเชิงเทรา,บางปะกง,คลองท่าลาด
HOTT,อบต.หางดง,18.162054,98.60855,หางดง,ฮอด,เชียงใหม่,ปิง,แม่น้ำปิงส่วนที่ 3/3
HSYO,ทต.ดงมะดะ,19.747206,99.68351,ดงมะดะ,แม่ลาว,เชียงราย,โขงเหนือ,น้ำแม่ลาวส่วนที่ 2
HTTM,อบต.ไม้รูด,11.9274235,102.77907,ไม้รูด,คลองใหญ่,ตราด,ชายฝั่งทะเลตะวันออก,ชายฝั่งทะเลตะวันออก (ลุ่มน้ำสาขา 5)
HUKT,ทต.สรรพยา,15.132194,100.25128,สรรพยา,สรรพยา,ชัยนาท,เจ้าพระยา,ที่ราบแม่น้ำเจ้าพระยา
HUYG,อบต.หนองโพนงาม,16.430494,101.966324,หนองโพนงาม,เกษตรสมบูรณ์,ชัยภูมิ,ชี,น้ำพรหม
HYOD,ทต.ห้วยยอด,7.78913,99.63351,ห้วยยอด,ห้วยยอด,ตรัง,ภาคใต้ฝั่งตะวันตก,แม่น้ำตรัง
HYRT,ทต.ห้วยราช,14.973323,103.18652,ห้วยราช,ห้วยราช,บุรีรัมย์,มูล,ห้วยตะโคง
JBLG,ทต.เจ๊ะบิลัง,6.657257,99.970345,เจ๊ะบิลัง,เมืองสตูล,สตูล,ภาคใต้ฝั่งตะวันตก,ภาคใต้ฝั่งตะวันตกตอนล่าง
JNA001,จะนะ,6.917074,100.72969,บ้านนา,จะนะ,สงขลา,ทะเลสาบสงขลา,คลองนาทวี
JNA002,นาทวี,6.7380614,100.69319,นาทวี,นาทวี,สงขลา,ทะเลสาบสงขลา,คลองนาทวี
KABG,อบต.กาบัง,6.480195,100.98261,กาบัง,กาบัง,ยะลา,ทะเลสาบสงขลา,คลองเทพา
KAHN,รร. คำอาฮวนศรีสุราษฎร์วิทยา,16.496239,104.66688,คำอาฮวน,เมืองมุกดาหาร,มุกดาหาร,โขงตะวันออกเฉียงเหนือ,ห้วยมุก
KAKG,อบต.ปากฉลุย,9.300591,99.02604,ปากฉลุย,ท่าฉาง,สุราษฎร์ธานี,ภาคใต้ฝั่งตะวันออกตอนบน,ภาคใต้ฝั่งตะวันออกส่วนที่ 2
KANG,อบต.แก้ง,14.710295,105.01801,แก้ง,เดชอุดม,อุบลราชธานี,มูล,ลำโดมใหญ่
KAOP,อบต.เขาพระ,7.0801806,100.18832,เขาพระ,รัตภูมิ,สงขลา,ทะเลสาบสงขลา,ทะเลสาบสงขลา ( ลุ่มน้ำสาขา )
KGKG,อบต.คลองขลุง,16.208231,99.70938,คลองขลุง,คลองขลุง,กำแพงเพชร,ปิง,แม่น้ำปิงตอนล่าง
KGLN,ทต.คลองลานพัฒนา,16.122534,99.329315,คลองลานพัฒนา,คลองลาน,กำแพงเพชร,ปิง,แม่น้ำปิงตอนล่าง
KGTP,ทต.คุ้งตะเภา,17.625368,100.123665,คุ้งตะเภา,เมืองอุตรดิตถ์,อุตรดิตถ์,น่าน,แม่น้ำน่านส่วนที่ 4/1
KHDM,อบต.เขาค่าย,10.121984,98.89594,เขาค่าย,สวี,ชุมพร,ภาคใต้ฝั่งตะวันออกตอนบน,ภาคใต้ฝั่งตะวันออกตอนบนส่วนที่ 2
KHHM,อบต.เทพนิมิต,13.040248,102.44953,เทพนิมิต,โป่งน้ำร้อน,จันทบุรี,โตนเลสาป,โตนเลสาปตอนล่าง
KHNI,อบต.บ้านเสด็จ,8.763593,99.06464,บ้านเสด็จ,เคียนซา,สุราษฎร์ธานี,ภาคใต้ฝั่งตะวันออกตอนบน,แม่น้ำตาปีตอนล่างส่วนที่ 2
KHOG,ทต.เมืองคง,15.443807,102.32844,เมืองคง,คง,นครราชสีมา,มูล,ลำสะแทดส่วนที่ 1
KHPB,อบจ.เพชรบูรณ์,16.441256,101.14905,ในเมือง,เมืองเพชรบูรณ์,เพชรบูรณ์,ป่าสัก,แม่น้ำป่าสักส่วนที่ 2
KKCN,อบต.สองพี่น้อง,12.872315,99.68351,สองพี่น้อง,แก่งกระจาน,เพชรบุรี,เพชรบุรี-ประจวบคีรีขันธ์,แม่น้ำเพชรบุรีตอนบน
KKHA,อบต.เทพราช,8.858063,99.86363,เทพราช,สิชล,นครศรีธรรมราช,ภาคใต้ฝั่งตะวันออกตอนบน,ภาคใต้ฝั่งตะวันออกส่วนที่ 3
KKPA,ทต.โกรกพระ,15.55311,100.07093,โกรกพระ,โกรกพระ,นครสวรรค์,เจ้าพระยา,ที่ราบแม่น้ำเจ้าพระยา
KKTO,ทต.ลำปางหลวง,18.230423,99.39132,ลำปางหลวง,เกาะคา,ลำปาง,วัง,แม่น้ำวังตอนกลางส่วนที่ 2
KKWF,อบต.ปังเผล,14.953012,98.61821,ปรังเผล,สังขละบุรี,กาญจนบุรี,แม่กลอง,แม่น้ำแควน้อยตอนบนส่วนที่ 1
KMCE,อบต.น้ำเที่ยง,16.543028,104.40855,น้ำเที่ยง,คำชะอี,มุกดาหาร,โขงตะวันออกเฉียงเหนือ,ห้วยบังอี้
